date;newborns;birth deaths;fertility rate;life expectancy;rural population;urban population;workers;unemployed;overweight;population density;housing expenditure;health expenditure;food expenditure;transportation expenditure;education expenditure;leisure expenditure;electricity access;electricity consumption;co2 emissions;broadband subscriptions;mobile subscriptions;manufacturing value added;high-tech value added;r and d spend;cereal yield;imports of goods and services;exports of goods and services;energy imports;high-tech exports;food exports;services trade;trade;gni;household consumption expenditure;bank capital to assets ratio;bank nonperforming loans;lending interest rate;real interest rate;gross domestic savings;broad money;government debt;government interest payments external debt;government tax revenue;government debt service;gdp;gni;inflation;listed companies;Population, total;population
1979-04-01;531647.630850458;431792.6291373664;3.9155394444444442;52.36303466124657;11805718.725052223;7553155.509392223;557919.4736842106;30163.915789473685;2402720.2944348752;254.3847330890725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1113.2992600757843;3.545181493043591;0.0;0.0;430.4346008515754;0.0;0.0;1273.6033333333326;1006.4630367118491;1054.0096247645706;-0.5682265774263259;0.0;0.1846334689986116;6462270312.897458;40819965252.64688;3186.365617312881;1975.6500174286584;0.0;0.0;0.020496767870241656;-0.002465154044236055;27539291923.009216;49961750578.28688;27515002373.542816;178845076.14541647;13125320166.554567;455683519.78389597;110905968823.63329;98423043571.78293;0.10563767640138103;15257959078.74102;19365567.0;19365567.0
1979-05-01;532432.5759877972;431692.54625568516;3.912065925925926;52.4408960433604;11816315.078533852;7570736.580725407;559376.3157894737;28576.615789473683;2410338.8037095824;254.7064136943819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1116.4674632664867;3.538679760996155;0.0;0.0;434.5441172438731;0.0;0.0;1277.0865185185178;1013.620667550225;1059.5953977601391;-0.5537134760130193;0.0;0.18475929445773706;6497261447.850403;41221593162.5503;3212.385355747464;1981.9647917232899;0.0;0.0;0.021070236543071597;-0.0025644171025757394;27566140855.693405;50175245734.90742;27411647396.757988;187454508.97828603;13225477088.464417;458914532.13167655;111230990742.90396;98659859103.54527;0.10693937041320917;16568663282.712788;19393755.63851852;19393755.63851852
1979-06-01;533217.5211251365;431592.4633740038;3.9085924074074074;52.51875742547422;11826911.432015482;7588317.652058592;573813.1578947369;33780.663157894734;2417957.3129842896;255.0280942996913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1119.635666457189;3.532178028948719;0.0;0.0;438.6536336361707;0.0;0.0;1280.569703703703;1020.7782983886009;1065.1811707557076;-0.5392003745997127;0.0;0.18488511991686252;6532252582.803348;41623221072.45371;3238.4050941820474;1988.2795660179213;0.0;0.0;0.021643705215901535;-0.002663680160915424;27592989788.377594;50388740891.52795;27308292419.973156;196063941.81115556;13325634010.374266;462145544.4794572;111556012662.17462;98896674635.30763;0.10824106442503731;17879367486.684555;19421944.277037036;19421944.277037036
1979-07-01;534002.4662624758;431492.3804923225;3.9051188888888895;52.596618807588044;11837507.785497112;7605898.723391777;578607.8947368421;33108.1947368421;2425575.822258997;255.3497749050007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1122.8038696478916;3.525676296901283;0.0;0.0;442.7631500284684;0.0;0.0;1284.0528888888882;1027.935929226977;1070.7669437512764;-0.5246872731864061;0.0;0.18501094537598797;6567243717.756292;42024848982.357124;3264.4248326166303;1994.5943403125527;0.0;0.0;0.022217173888731474;-0.0027629432192551083;27619838721.06178;50602236048.14848;27204937443.188324;204673374.64402512;13425790932.284115;465376556.8272378;111881034581.4453;99133490167.06999;0.10954275843686545;19190071690.656322;19450132.915555555;19450132.915555555
1979-08-01;534787.4113998151;431392.2976106412;3.901645370370371;52.674480189701875;11848104.138978742;7623479.794724961;575497.3684210526;33279.55263157895;2433194.3315337044;255.6714555103101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1125.9720728385942;3.519174564853847;0.0;0.0;446.87266642076605;0.0;0.0;1287.5360740740734;1035.0935600653527;1076.3527167468449;-0.5101741717730995;0.0;0.18513677083511343;6602234852.709237;42426476892.26054;3290.444571051213;2000.9091146071842;0.0;0.0;0.022790642561561412;-0.002862206277594793;27646687653.745964;50815731204.76901;27101582466.403496;213282807.47689468;13525947854.193962;468607569.17501837;112206056500.71597;99370305698.83235;0.11084445244869359;20500775894.62809;19478321.554074075;19478321.554074075
1979-09-01;535572.3565371544;431292.2147289599;3.8981718518518527;52.7523415718157;11858700.492460372;7641060.866058146;570341.5789473684;31503.705263157895;2440812.8408084116;255.9931361156195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1129.1402760292965;3.5126728328064107;0.0;0.0;450.9821828130637;0.0;0.0;1291.0192592592587;1042.2511909037285;1081.9384897424134;-0.4956610703597929;0.0;0.18526259629423888;6637225987.662182;42828104802.16395;3316.4643094857965;2007.2238889018156;0.0;0.0;0.02336411123439135;-0.0029614693359344777;27673536586.430153;51029226361.38954;26998227489.618668;221892240.3097642;13626104776.103811;471838581.522799;112531078419.98663;99607121230.59471;0.11214614646052173;21811480098.599857;19506510.19259259;19506510.19259259
1979-10-01;536357.3016744936;431192.1318472786;3.8946983333333343;52.83020295392952;11869296.845942002;7658641.93739133;573350.0;31430.531578947368;2448431.350083119;256.3148167209289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1132.3084792199988;3.5061711007589746;0.0;0.0;455.09169920536135;0.0;0.0;1294.5024444444439;1049.4088217421045;1087.5242627379819;-0.4811479689464863;0.0;0.18538842175336434;6672217122.615127;43229732712.06737;3342.4840479203795;2013.538663196447;0.0;0.0;0.02393757990722129;-0.003060732394274162;27700385519.11434;51242721518.01008;26894872512.833836;230501673.14263377;13726261698.01366;475069593.8705796;112856100339.25731;99843936762.35706;0.11344784047234988;23122184302.571625;19534698.83111111;19534698.83111111
1979-11-01;537142.2468118329;431092.0489655973;3.891224814814816;52.908064336043346;11879893.19942363;7676223.008724514;572214.2105263158;31433.863157894735;2456049.859357826;256.63649732623827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1135.4766824107014;3.4996693687115386;0.0;0.0;459.20121559765903;0.0;0.0;1297.9856296296289;1056.5664525804802;1093.1100357335504;-0.46663486753317973;0.0;0.18551424721248982;6707208257.568071;43631360621.97078;3368.5037863549624;2019.8534374910787;0.0;0.0;0.02451104858005123;-0.0031599954526138467;27727234451.798527;51456216674.63061;26791517536.049004;239111105.97550333;13826418619.923508;478300606.2183602;113181122258.52798;100080752294.11942;0.11474953448417802;24432888506.543392;19562887.46962963;19562887.46962963
1979-12-01;537927.1919491722;430991.966083916;3.8877512962962975;52.98592571815717;11890489.55290526;7693804.080057698;573073.1578947369;31767.91052631579;2463668.368632533;256.9581779315477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1138.644885601404;3.4931676366641025;0.0;0.0;463.31073198995665;0.0;0.0;1301.468814814814;1063.7240834188563;1098.695808729119;-0.4521217661198731;0.0;0.18564007267161528;6742199392.521016;44032988531.87419;3394.5235247895457;2026.1682117857101;0.0;0.0;0.025084517252881168;-0.0032592585109535313;27754083384.48271;51669711831.251144;26688162559.264175;247720538.80837286;13926575541.833357;481531618.56614083;113506144177.79865;100317567825.88177;0.11605122849600616;25743592710.51516;19591076.108148146;19591076.108148146
1980-01-01;538712.1370865115;430891.8832022347;3.884277777777779;53.06378710027099;11901085.90638689;7711385.151390883;480730.6666666667;32201.64888888889;2471286.8779072403;257.2798585368571;13.754826256294347;1.880641480780895;17.246241382049014;14.033127461970444;0.27830120567609656;11.047714528354138;0.0;1141.8130887921063;3.4866659046166664;0.0;104.17464505827667;467.42024838225433;0.0;0.0;1304.9519999999993;1070.881714257232;1104.2815817246876;-0.4376086647065665;0.0;0.18576589813074074;6777190527.473961;44434616441.7776;3420.5432632241286;2032.4829860803416;0.0;0.0;0.025657985925711106;-0.0033585215692932156;27780932317.1669;51883206987.87167;26584807582.479347;256329971.6412424;14026732463.743206;484762630.9139214;113831166097.06932;100554383357.64413;0.1173529225078343;27054296914.486927;19619264.746666666;19619264.746666666
1980-02-01;540301.6126332647;430958.86095375876;3.883132037037038;53.089100099367656;11911708.152289666;7729674.791414032;569627.3684210526;37819.17894736842;2479548.625894962;257.6853952739765;13.75433823125583;1.880574755101196;17.245629480636527;14.032629562728205;0.2782913314723743;11.047322552388193;0.0;1144.573416100404;3.453331991854745;0.0;118.97222152213504;467.4757636884133;0.0;0.0;1309.4041851851846;1072.7253708439775;1106.2504185339994;-0.427552631271027;0.0;0.18345943829841016;6818985862.418936;44546202748.25606;3424.008891382936;2034.3686991816353;0.0;0.0;0.02612292320966419;-0.002482585163799287;27812287123.159977;52165316638.14563;26481452605.694515;261515803.58441693;14073078343.68143;489150143.44143254;114017288180.9498;100771912326.76907;0.11480796627870749;26748754248.93462;19648188.22074074;19648188.22074074
1980-03-01;541891.088180018;431025.83870528283;3.881986296296297;53.11441309846431;11922330.398192443;7747964.43143718;570137.3684210526;36790.584210526315;2487810.373882683;258.0909320110959;13.753850206217313;1.8805080294214969;17.24501757922404;14.032131663485966;0.27828145726865194;11.046930576422247;0.0;1147.3337434087018;3.4199980790928235;0.0;133.76979798599342;467.5312789945723;0.0;0.0;1313.8563703703699;1074.569027430723;1108.2192553433113;-0.4174965978354875;0.0;0.18115297846607958;6860781197.363911;44657789054.73452;3427.474519541743;2036.2544122829293;0.0;0.0;0.026587860493617277;-0.001606648758305358;27843641929.153053;52447426288.419586;26378097628.909683;266701635.5275914;14119424223.619654;493537655.96894366;114203410264.83029;100989441295.89403;0.11226301004958067;26443211583.38231;19677111.694814816;19677111.694814816
1980-04-01;543480.5637267713;431092.8164568069;3.8808405555555563;53.13972609756097;11932952.644095222;7766254.071460329;570516.3157894737;36997.06842105263;2496072.1218704046;258.49646874821525;13.753362181178797;1.8804413037417977;17.24440567781155;14.031633764243727;0.27827158306492966;11.046538600456302;0.0;1150.0940707169996;3.386664166330902;0.0;148.5673744498518;467.5867943007313;0.0;0.0;1318.308555555555;1076.4126840174683;1110.188092152623;-0.40744056439994797;0.0;0.178846518633749;6902576532.308886;44769375361.212975;3430.9401477005504;2038.1401253842232;0.0;0.0;0.027052797777570366;-0.0007307123528114291;27874996735.146133;52729535938.69354;26274742652.124855;271887467.4707659;14165770103.557878;497925168.4964548;114389532348.71077;101206970265.01897;0.10971805382045385;26137668917.83;19706035.16888889;19706035.16888889
1980-05-01;545070.0392735245;431159.794208331;3.8796948148148154;53.16503909665763;11943574.889997998;7784543.711483479;573900.5263157894;39508.97368421053;2504333.869858126;258.90200548533466;13.75287415614028;1.8803745780620984;17.243793776399063;14.031135865001488;0.2782617088612074;11.046146624490357;0.0;1152.8543980252973;3.3533302535689806;0.0;163.36495091371015;467.64230960689025;0.0;0.0;1322.7607407407402;1078.2563406042138;1112.156928961935;-0.39738453096440846;0.0;0.17654005880141843;6944371867.25386;44880961667.69144;3434.405775859358;2040.025838485517;0.0;0.0;0.02751773506152345;0.00014522405268249964;27906351541.13921;53011645588.96751;26171387675.340027;277073299.4139404;14212115983.496101;502312681.0239659;114575654432.59125;101424499234.14392;0.10717309759132705;25832126252.277695;19734958.642962962;19734958.642962962
1980-06-01;546659.5148202778;431226.77195985505;3.8785490740740745;53.19035209575429;11954197.135900775;7802833.351506627;584904.2105263158;44663.32105263158;2512595.6178458473;259.30754222245406;13.752386131101762;1.8803078523823993;17.243181874986576;14.030637965759249;0.2782518346574851;11.04575464852441;0.0;1155.614725333595;3.319996340807059;0.0;178.16252737756852;467.6978249130492;0.0;0.0;1327.2129259259254;1080.0999971909594;1114.1257657712467;-0.38732849752886894;0.0;0.17423359896908786;6986167202.198835;44992547974.16989;3437.8714040181653;2041.9115515868107;0.0;0.0;0.027982672345476536;0.0010211604581764283;27937706347.132286;53293755239.24146;26068032698.555195;282259131.3571149;14258461863.434326;506700193.551477;114761776516.47173;101642028203.26886;0.10462814136220024;25526583586.725384;19763882.117037036;19763882.117037036
1980-07-01;548248.9903670312;431293.7497113791;3.8774033333333335;53.21566509485095;11964819.381803554;7821122.991529776;590142.1052631579;45303.757894736846;2520857.365833569;259.7130789595734;13.751898106063246;1.8802411267027002;17.24256997357409;14.03014006651701;0.2782419604537628;11.045362672558465;0.0;1158.3750526418926;3.2866624280451378;0.0;192.9601038414269;467.7533402192082;0.0;0.0;1331.6651111111105;1081.9436537777046;1116.0946025805586;-0.37727246409332943;0.0;0.17192713913675728;7027962537.14381;45104134280.648346;3441.3370321769726;2043.7972646881046;0.0;0.0;0.02844760962942962;0.0018970968636703575;27969061153.125362;53575864889.51542;25964677721.770363;287444963.3002894;14304807743.372551;511087706.0789882;114947898600.3522;101859557172.3938;0.10208318513307342;25221040921.173077;19792805.59111111;19792805.59111111
1980-08-01;549838.4659137845;431360.7274629032;3.876257592592593;53.240978093947604;11975441.62770633;7839412.631552924;585645.7894736842;43193.06842105263;2529119.1138212904;260.1186156966928;13.75141008102473;1.880174401023001;17.2419580721616;14.029642167274769;0.2782320862500405;11.04497069659252;0.0;1161.1353799501903;3.2533285152832168;0.0;207.75768030528525;467.8088555253672;0.0;0.0;1336.1172962962958;1083.7873103644501;1118.0634393898704;-0.3672164306577899;0.0;0.1696206793044267;7069757872.088784;45215720587.12681;3444.80266033578;2045.6829777893986;0.0;0.0;0.028912546913382707;0.0027730332691642857;28000415959.11844;53857974539.789375;25861322744.985535;292630795.24346393;14351153623.310774;515475218.6064993;115134020684.2327;102077086141.51875;0.0995382289039466;24915498255.62077;19821729.065185186;19821729.065185186
1980-09-01;551427.9414605377;431427.70521442726;3.875111851851852;53.266291093044266;11986063.873609107;7857702.271576073;578235.7894736842;40313.86842105263;2537380.8618090115;260.5241524338122;13.750922055986212;1.880107675343302;17.241346170749114;14.02914426803253;0.2782222120463182;11.044578720626573;0.0;1163.895707258488;3.2199946025212953;0.0;222.55525676914363;467.8643708315262;0.0;0.0;1340.569481481481;1085.6309669511957;1120.0322761991822;-0.3571603972222504;0.0;0.16731421947209615;7111553207.033759;45327306893.60526;3448.268288494587;2047.5686908906923;0.0;0.0;0.029377484197335792;0.003648969674658215;28031770765.111515;54140084190.06333;25757967768.200706;297816627.1866384;14397499503.248999;519862731.13401043;115320142768.11317;102294615110.64369;0.09699327267481979;24609955590.06846;19850652.53925926;19850652.53925926
1980-10-01;553017.417007291;431494.68296595133;3.873966111111111;53.29160409214093;11996686.119511884;7875991.911599223;581808.4210526316;40414.73684210526;2545642.609796733;260.9296891709316;13.750434030947694;1.8800409496636026;17.240734269336627;14.028646368790291;0.2782123378425959;11.044186744660628;0.0;1166.6560345667858;3.186660689759374;0.0;237.352833233002;467.9198861376851;0.0;0.0;1345.0216666666663;1087.4746235379412;1122.001113008494;-0.3471043637867109;0.0;0.16500775963976558;7153348541.978734;45438893200.083725;3451.7339166533948;2049.454403991986;0.0;0.0;0.029842421481288878;0.004524906080152143;28063125571.10459;54422193840.337296;25654612791.415874;303002459.1298129;14443845383.187222;524250243.66152155;115506264851.99365;102512144079.76865;0.09444831644569299;24304412924.51615;19879576.01333333;19879576.01333333
1980-11-01;554606.8925540443;431561.6607174754;3.8728203703703703;53.316917091237585;12007308.36541466;7894281.551622371;581081.052631579;40460.74736842105;2553904.3577844547;261.33522590805103;13.749946005909178;1.8799742239839035;17.240122367924137;14.028148469548052;0.2782024636388736;11.043794768694683;0.0;1169.4163618750836;3.1533267769974525;0.0;252.15040969686038;467.97540144384413;0.0;0.0;1349.4738518518516;1089.3182801246867;1123.9699498178059;-0.3370483303511714;0.0;0.162701299807435;7195143876.923709;45550479506.56218;3455.199544812202;2051.3401170932802;0.0;0.0;0.030307358765241967;0.005400842485646072;28094480377.09767;54704303490.61125;25551257814.631042;308188291.07298744;14490191263.125446;528637756.1890327;115692386935.87415;102729673048.89359;0.09190336021656617;23998870258.963844;19908499.48740741;19908499.48740741
1980-12-01;556196.3681007975;431628.6384689995;3.8716746296296294;53.34223009033424;12017930.611317439;7912571.19164552;578297.8947368421;39138.34210526316;2562166.105772176;261.7407626451704;13.749457980870663;1.8799074983042043;17.23951046651165;14.027650570305813;0.2781925894351513;11.043402792728736;0.0;1172.1766891833813;3.119992864235531;0.0;266.94798616071876;468.03091675000314;0.0;0.0;1353.9260370370366;1091.161936711432;1125.9387866271177;-0.32699229691563186;0.0;0.16039483997510443;7236939211.868684;45662065813.04064;3458.6651729710093;2053.225830194574;0.0;0.0;0.030772296049195052;0.006276778891140001;28125835183.090748;54986413140.88521;25447902837.846214;313374123.0161619;14536537143.06367;533025268.7165438;115878509019.75462;102947202018.01854;0.08935840398743936;23693327593.411533;19937422.96148148;19937422.96148148
1981-01-01;557785.8436475508;431695.61622052355;3.8705288888888885;53.3675430894309;12028552.857220216;7930860.831668668;487718.6666666667;38910.28888888889;2570427.8537598974;262.1462993822898;13.748969955832145;1.8798407726245052;17.238898565099163;14.027152671063574;0.278182715231429;11.043010816762791;0.0;1174.937016491679;3.0866589514736096;0.0;281.74556262457713;468.0864320561621;0.0;0.0;1358.378222222222;1093.0055932981775;1127.9076234364295;-0.31693626348009235;0.0;0.15808838014277385;7278734546.813659;45773652119.5191;3462.1308011298165;2055.1115432958677;0.0;0.0;0.031237233333148137;0.00715271529663393;28157189989.083824;55268522791.159164;25344547861.061382;318559954.9593364;14582883023.001894;537412781.2440549;116064631103.6351;103164730987.14348;0.08681344775831254;23387784927.859226;19966346.435555555;19966346.435555555
1981-02-01;558964.081749966;431589.34290146385;3.8710620370370363;53.47122334236676;12040287.21232777;7949121.501005557;578252.1052631579;45371.18421052631;2578536.4013053086;262.6187574817531;13.757571767119956;1.8810168633156037;17.249683791391973;14.03592852267787;0.27835675555791445;11.049919690329334;0.0;1177.4283382151286;3.0782574509700873;0.0;295.7651538645019;467.3446144278589;0.0;0.0;1361.529148148148;1093.878963030548;1131.245918747926;-0.3100400798436045;0.0;0.1577632087828021;7281515866.029443;45661753858.15174;3463.9771422818644;2058.2587090956276;0.0;0.0;0.0317270041973432;0.00758784419699924;28050729332.618244;55513583675.1421;25241192884.27655;325714602.811924;14574844812.285364;546370912.753245;116103765784.09802;103198992962.6568;0.08737841657131502;23695351449.274952;19996352.868148148;19996352.868148148
1981-03-01;560142.3198523812;431483.0695824042;3.8715951851851846;53.57490359530263;12052021.567435326;7967382.170342445;581480.0;43559.55263157895;2586644.9488507197;263.0912155812164;13.766173578407765;1.8821929540067022;17.26046901768478;14.044704374292165;0.2785307958843999;11.056828563895877;0.0;1179.9196599385784;3.0698559504665646;0.0;309.78474510442663;466.60279679955573;0.0;0.0;1364.6800740740737;1094.7523327629183;1134.5842140594227;-0.3031438962071166;0.0;0.1574380374228303;7284297185.245228;45549855596.78439;3465.8234834339123;2061.4058748953876;0.0;0.0;0.032216775061538264;0.00802297309736455;27944268676.152668;55758644559.12503;25137837907.491722;332869250.66451156;14566806601.568836;555329044.2624352;116142900464.56094;103233254938.1701;0.08794338538431751;24002917970.690678;20026359.30074074;20026359.30074074
1981-04-01;561320.5579547965;431376.7962633445;3.8721283333333325;53.67858384823849;12063755.922542881;7985642.839679334;582868.947368421;39821.142105263156;2594753.496396131;263.5636736806797;13.774775389695574;1.8833690446978006;17.27125424397759;14.05348022590646;0.27870483621088527;11.063737437462418;0.0;1182.410981662028;3.0614544499630423;0.0;323.80433634435144;465.86097917125255;0.0;0.0;1367.8309999999997;1095.6257024952888;1137.9225093709192;-0.29624771257062876;0.0;0.1571128660628585;7287078504.461012;45437957335.41704;3467.6698245859598;2064.5530406951475;0.0;0.0;0.03270654592573333;0.00845810199772986;27837808019.687088;56003705443.10796;25034482930.706894;340023898.5170991;14558768390.852306;564287175.7716253;116182035145.02386;103267516913.68343;0.08850835419731998;24310484492.106407;20056365.733333334;20056365.733333334
1981-05-01;562498.7960572117;431270.52294428484;3.8726614814814804;53.78226410117435;12075490.277650436;8003903.509016223;586424.7368421053;40714.142105263156;2602862.043941542;264.036131780143;13.783377200983384;1.8845451353888991;17.282039470270398;14.062256077520756;0.2788788765373707;11.07064631102896;0.0;1184.9023033854776;3.05305294945952;0.0;337.8239275842762;465.1191615429494;0.0;0.0;1370.9819259259257;1096.499072227659;1141.2608046824157;-0.2893515289341409;0.0;0.15678769470288675;7289859823.676796;45326059074.04968;3469.5161657380077;2067.700206494907;0.0;0.0;0.03319631678992838;0.00889323089809517;27731347363.221508;56248766327.0909;24931127953.922062;347178546.36968666;14550730180.135778;573245307.2808154;116221169825.4868;103301778889.19675;0.08907332301032246;24618051013.522133;20086372.165925924;20086372.165925924
1981-06-01;563677.0341596269;431164.2496252252;3.8731946296296282;53.88594435411021;12087224.632757992;8022164.178353112;593414.2105263158;44681.42105263158;2610970.591486953;264.50858987960635;13.791979012271195;1.8857212260799976;17.29282469656321;14.071031929135051;0.27905291686385614;11.077555184595504;0.0;1187.3936251089274;3.0446514489559977;0.0;351.84351882420094;464.37734391464625;0.0;0.0;1374.1328518518515;1097.3724419600296;1144.5990999939124;-0.28245534529765304;0.0;0.156462523342915;7292641142.892581;45214160812.682335;3471.3625068900556;2070.847372294667;0.0;0.0;0.033686087654123446;0.00932835979846048;27624886706.75593;56493827211.07383;24827772977.13723;354333194.22227424;14542691969.419249;582203438.7900056;116260304505.94972;103336040864.71007;0.08963829182332494;24925617534.93786;20116378.598518517;20116378.598518517
1981-07-01;564855.2722620422;431057.9763061655;3.873727777777776;53.98962460704607;12098958.987865549;8040424.847690001;598004.7368421053;42812.242105263154;2619079.1390323644;264.9810479790697;13.800580823559004;1.8868973167710963;17.30360992285602;14.079807780749345;0.2792269571903416;11.084464058162046;0.0;1189.884946832377;3.0362499484524754;0.0;365.86311006412575;463.63552628634307;0.0;0.0;1377.2837777777775;1098.2458116924;1147.937395305409;-0.27555916166116523;0.0;0.1561373519829432;7295422462.108365;45102262551.31498;3473.2088480421035;2073.994538094427;0.0;0.0;0.03417585851831851;0.00976348869882579;27518426050.29035;56738888095.05676;24724418000.3524;361487842.07486176;14534653758.70272;591161570.2991956;116299439186.41264;103370302840.22339;0.09020326063632743;25233184056.353584;20146385.03111111;20146385.03111111
1981-08-01;566033.5103644573;430951.7029871058;3.8742609259259244;54.093304859981934;12110693.342973104;8058685.517026889;594724.2105263158;41850.757894736846;2627187.6865777755;265.45350607853294;13.809182634846813;1.8880734074621948;17.314395149148826;14.08858363236364;0.279400997516827;11.09137293172859;0.0;1192.3762685558265;3.0278484479489527;0.0;379.8827013040505;462.8937086580399;0.0;0.0;1380.4347037037035;1099.1191814247704;1151.2756906169054;-0.2686629780246773;0.0;0.15581218062297142;7298203781.324149;44990364289.947624;3475.0551891941514;2077.141703894187;0.0;0.0;0.03466562938251357;0.0101986175991911;27411965393.82477;56983948979.0397;24621063023.567574;368642489.92744935;14526615547.98619;600119701.8083857;116338573866.87556;103404564815.7367;0.09076822944932991;25540750577.76931;20176391.463703703;20176391.463703703
1981-09-01;567211.7484668725;430845.4296680462;3.8747940740740723;54.196985112917794;12122427.698080659;8076946.186363778;585088.4210526316;41520.63684210526;2635296.2341231867;265.92596417799626;13.817784446134624;1.8892494981532932;17.325180375441636;14.097359483977936;0.27957503784331245;11.098281805295132;0.0;1194.8675902792763;3.0194469474454304;0.0;393.90229254397525;462.1518910297367;0.0;0.0;1383.5856296296292;1099.992551157141;1154.6139859284021;-0.2617667943881895;0.0;0.15548700926299966;7300985100.539934;44878466028.58028;3476.9015303461993;2080.2888696939467;0.0;0.0;0.035155400246708636;0.01063374649955641;27305504737.359196;57229009863.02264;24517708046.78274;375797137.7800369;14518577337.26966;609077833.3175759;116377708547.33849;103438826791.25002;0.0913331982623324;25848317099.185036;20206397.896296296;20206397.896296296
1981-10-01;568389.9865692877;430739.1563489865;3.87532722222222;54.300665365853654;12134162.053188214;8095206.855700667;603353.1578947369;43765.85263157895;2643404.781668598;266.3984222774596;13.826386257422435;1.8904255888443917;17.335965601734443;14.106135335592231;0.2797490781697979;11.105190678861675;0.0;1197.358912002726;3.011045446941908;0.0;407.9218837839;461.4100734014336;0.0;0.0;1386.7365555555552;1100.8659208895112;1157.9522812398986;-0.25487061075170164;0.0;0.1551618379030279;7303766419.755718;44766567767.21292;3478.747871498247;2083.436035493706;0.0;0.0;0.03564517111090369;0.01106887539992172;27199044080.893616;57474070747.00557;24414353069.99791;382951785.6326245;14510539126.553133;618035964.826766;116416843227.80142;103473088766.76334;0.09189816707533488;26155883620.60076;20236404.328888886;20236404.328888886
1981-11-01;569568.224671703;430632.8830299268;3.8758603703703685;54.40434561878952;12145896.40829577;8113467.525037555;602899.4736842106;46157.326315789476;2651513.329214009;266.87088037692286;13.834988068710244;1.8916016795354902;17.346750828027254;14.114911187206527;0.27992311849628326;11.112099552428216;0.0;1199.8502337261755;3.0026439464383854;0.0;421.94147502382475;460.6682557731304;0.0;0.0;1389.8874814814812;1101.7392906218818;1161.2905765513951;-0.24797442711521378;0.0;0.1548366665430561;7306547738.971502;44654669505.845566;3480.5942126502946;2086.583201293466;0.0;0.0;0.036134941975098755;0.01150400430028703;27092583424.428036;57719131630.9885;24310998093.21308;390106433.4852121;14502500915.836603;626994096.3359561;116455977908.26434;103507350742.27664;0.09246313588833735;26463450142.01649;20266410.76148148;20266410.76148148
1981-12-01;570746.4627741182;430526.60971086717;3.8763935185185163;54.50802587172538;12157630.763403324;8131728.194374444;599751.052631579;47897.1;2659621.87675942;267.3433384763862;13.843589879998053;1.8927777702265887;17.35753605432006;14.123687038820822;0.2800971588227687;11.119008425994759;0.0;1202.3415554496253;2.994242445934863;0.0;435.96106626374956;459.9264381448272;0.0;0.0;1393.038407407407;1102.612660354252;1164.6288718628919;-0.24107824347872592;0.0;0.15451149518308432;7309329058.187287;44542771244.47822;3482.4405538023425;2089.730367093226;0.0;0.0;0.03662471283929382;0.01193913320065234;26986122767.96246;57964192514.971436;24207643116.428253;397261081.3377996;14494462705.120075;635952227.8451463;116495112588.72726;103541612717.78996;0.09302810470133983;26771016663.432217;20296417.194074072;20296417.194074072
1982-01-01;571924.7008765334;430420.3363918075;3.876926666666664;54.61170612466124;12169365.11851088;8149988.863711333;503879.1111111111;45637.88888888889;2667730.4243048313;267.8157965758495;13.852191691285864;1.8939538609176871;17.36832128061287;14.132462890435118;0.28027119914925414;11.125917299561301;0.0;1204.8328771730748;2.985840945431341;0.0;449.9806575036743;459.18462051652403;0.0;0.0;1396.189333333333;1103.4860300866226;1167.9671671743884;-0.23418205984223806;0.0;0.15418632382311256;7312110377.403071;44430872983.11086;3484.2868949543904;2092.877532892986;0.0;0.0;0.03711448370348888;0.01237426210101765;26879662111.49688;58209253398.95437;24104288139.64342;404415729.1903872;14486424494.403545;644910359.3543364;116534247269.19019;103575874693.30328;0.09359307351434232;27078583184.847942;20326423.626666665;20326423.626666665
1982-02-01;571736.1214992789;429818.36742834945;3.869089074074072;54.58545579945799;12181629.417621091;8167991.195341863;598261.5789473684;55064.16842105263;2676378.697968416;268.2683745729207;13.977279924264332;1.8934499319622602;17.403700693136415;14.10919680044767;0.2834953832375563;11.100326369872958;0.0;1208.6409489208665;2.975250159724583;0.0;467.4909990997538;459.9782806163579;0.0;0.0;1395.0759999999998;1103.121560398471;1171.5350455580324;-0.2346799486737095;0.0;0.15380662031401968;7310414014.056241;44425620726.16692;3489.5764105353564;2094.672620522102;0.0;0.0;0.03765233111089722;0.01253928274878063;26896748419.60586;58467532357.58615;24000933162.85859;404853856.01730716;14497482219.845367;646181752.8997808;116769245777.88162;103821237905.2807;0.09540789155476921;27552361055.55755;20356702.804444443;20356702.804444443
